,label,gini_c,a_c,m_20,n_centroids,reg_ratio,percentile,intensity_r
769,1.0,0.8293377596989883,0.11651635721091058,-3.446049817039369,2.0,0.5,0.9482965931863727,0.47539716271527593
770,1.0,0.6451966775889326,0.10074543976661153,-4.927116318118372,1.0,0.0,0.95,0.0
771,2.0,0.7399896030049687,0.20081431213599998,-3.628950723584559,1.0,0.0,0.95,0.0
772,3.0,0.6238149075231437,0.27800837327965866,-3.206338946557693,3.0,1.0,0.8239478957915831,0.8252372496936878
773,1.0,0.7013821318767469,0.08873118779779877,-4.071103023618752,1.0,0.0,0.95,0.0
774,1.0,0.716850645329119,0.13729775884782525,-4.2617408219588,1.0,0.0,0.95,0.0
775,3.0,0.6658827269493183,0.32058681255217,-2.6783570804418964,2.0,1.0,0.6672344689378757,0.668560246251934
776,1.0,0.7711412314756991,0.0955225339399014,-4.282184309567769,2.0,1.0,0.8512024048096192,0.851476043755686
777,2.0,0.668901424717071,0.22136139397215812,-2.319509741006981,3.0,1.0,0.3657314629258517,0.04537893244694054
778,1.0,0.7968195542731479,0.0793209901147206,-4.874602545099972,1.0,0.0,0.95,0.0
779,1.0,0.8169291317492349,0.13132066547392549,-4.421729751792395,1.0,0.0,0.95,0.0
780,1.0,0.702307914566579,0.16986915620532744,-3.7217592116156624,1.0,0.0,0.95,0.0
781,1.0,0.8793315471885035,0.14727244661435357,-4.9713194439737505,1.0,0.0,0.95,0.0
782,2.0,0.763267381918437,0.2927746252690792,-2.0991259413432894,3.0,1.0,0.3538076152304609,0.06569832815511914
783,2.0,0.7480876636773233,0.2710649362736042,-3.1017848050232573,2.0,1.0,0.9312625250501002,0.9315147317140812
784,1.0,0.7734259800463044,0.12221447339249822,-3.957007070272435,1.0,0.0,0.95,0.0
785,1.0,0.8286732355675639,0.152059701955494,-3.776829733181156,2.0,0.25,0.8477955911823647,0.21967693739006078
786,3.0,0.6044728593500186,0.3173000884620955,-2.9755242015973598,3.0,1.0,0.4372745490981964,0.03932499049296656
787,1.0,0.6702652771942066,0.06585185086695945,-4.3741055971821545,2.0,1.0,0.95,0.9664236092491384
788,1.0,0.8396288479071651,0.17082337931611244,-4.721024952145542,1.0,0.0,0.95,0.0
789,2.0,0.7756862772904072,0.24362837577606675,-3.1716288647092585,2.0,0.045454545454545456,0.4049098196392785,0.03025471703581244
790,1.0,0.7114174452011789,0.13191846837501495,-4.322916489573804,2.0,1.0,0.9244488977955911,0.9249087573908664
791,2.0,0.636419354798514,0.21893196286635727,-3.0855185927140307,3.0,1.0,0.4168336673346693,0.03027601310029002
792,2.0,0.7007493818767813,0.3697021786373984,-2.5717709905961286,3.0,1.0,0.4321643286573147,0.15294349771061969
793,3.0,0.7204542148074665,0.32723662756286875,-2.7445653293819827,3.0,1.0,0.3538076152304609,0.026021099662571306
794,3.0,0.691551650651069,0.20258819836039188,-2.5446576100714973,2.0,0.15384615384615385,0.35551102204408813,0.09040790569986687
795,2.0,0.8486607548778303,0.2700820242414158,-3.633559287121944,2.0,0.025,0.3589178356713427,0.01544970568884049
796,2.0,0.6964653358359797,0.21156814454587222,-2.710446072837014,2.0,0.25,0.6297595190380761,0.17184413851513228
797,3.0,0.649939298008416,0.20553592324363118,-3.4463483666804655,3.0,1.0,0.17835671342685372,0.008794159012051278
798,3.0,0.7340396130521184,0.3428189022596626,-2.22534669017058,5.0,1.0,0.4457915831663327,0.40408225444884954
799,2.0,0.6732475906921501,0.32133906584461774,-2.3828272433219957,3.0,1.0,0.7302605210420842,0.2700271133223314
800,1.0,0.8271172783573171,0.24088294614871553,-4.94288801220773,1.0,0.0,0.95,0.0
801,2.0,0.7921056643514401,0.16545411051056697,-4.253502245732,1.0,0.0,0.95,0.0
802,2.0,0.665263858785866,0.2544593116036793,-2.7200704884598235,2.0,0.25,0.6229458917835671,0.19859518546611993
803,2.0,0.671822127407343,0.29170893836788736,-2.5272935800062735,3.0,1.0,0.4457915831663327,0.11725613140330059
804,2.0,0.7958183740197181,0.16582977614323155,-3.699851544303491,2.0,0.3333333333333333,0.8205410821643286,0.2914076494545545
805,1.0,0.7735165620911265,0.17486430013782403,-4.913415515663178,1.0,0.0,0.95,0.0
806,2.0,0.6864043416162935,0.32149740975195523,-2.5402087861606604,4.0,1.0,0.5514028056112225,0.5516104562245459
807,2.0,0.6510382218680482,0.33848979037325855,-2.978539613936269,3.0,1.0,0.3963927855711423,0.07231201486345515
808,1.0,0.7365962452667878,0.13648829752974906,-3.8801663354489153,2.0,1.0,0.9159318637274549,0.9166887068831875
809,1.0,0.705801052295111,0.10410092707988802,-3.840014353706422,3.0,1.0,0.9380761523046092,0.4844710346659952
810,1.0,0.6998950860207603,0.15189833650802953,-3.4917399464551964,1.0,0.0,0.95,0.0
811,1.0,0.7110698167537045,0.09522109539678922,-4.278281263532215,1.0,0.0,0.95,0.0
812,1.0,0.8843194246796972,0.1492451178002121,-5.006152695425756,1.0,0.0,0.95,0.0
813,1.0,0.689219069259766,0.12564180931124344,-4.3815817471410865,2.0,0.3333333333333333,0.7796593186372746,0.30014989905182127
814,2.0,0.6331589488149437,0.2754296094909176,-2.156399966687582,3.0,1.0,0.755811623246493,0.1251668305857741
815,3.0,0.6660715556960339,0.2948069121670371,-2.421412996414937,4.0,1.0,0.39809619238476956,0.2596348913450172
816,3.0,0.5955076246507474,0.24669749397793161,-2.498453475869638,3.0,1.0,0.7251503006012023,0.2103036239439804
817,2.0,0.7338855767134808,0.3413218454473256,-3.2966861746982303,3.0,1.0,0.474749498997996,0.20492406772774338
818,3.0,0.7486614502750415,0.3282543436648904,-2.05396061258999,3.0,1.0,0.8546092184368738,0.44438195724386664
819,2.0,0.6710432354618874,0.21127431938639546,-2.343711894126445,2.0,0.2,0.675751503006012,0.16489011238429832
820,2.0,0.6966659583751574,0.3598798245758614,-2.4848526298683864,2.0,0.09090909090909091,0.6978957915831663,0.07738925305836149
821,3.0,0.6261834798529037,0.3467754127631264,-2.5778221879821226,3.0,1.0,0.7132264529058117,0.7136215367796247
822,1.0,0.7099753856984745,0.18039749505941374,-3.2389486738974944,2.0,0.012048192771084338,0.38106212424849695,0.00782718260431971
823,1.0,0.8755403681092536,0.2746836770112217,-4.69887285589785,1.0,0.0,0.95,0.0
824,1.0,0.67683720925124,0.10996880003436452,-4.0958963138716005,2.0,0.008333333333333333,0.19709418837675352,0.00411885392417681
825,1.0,0.7738576192378699,0.15164979838017176,-4.7260339657939765,1.0,0.0,0.95,0.0
826,2.0,0.8684808249272199,0.16734486490636136,-4.132537271503413,1.0,0.0,0.95,0.0
827,2.0,0.6994613632843102,0.21659357958182077,-2.45476249671638,4.0,1.0,0.17835671342685372,0.0043719105500884
828,1.0,0.9158963302067138,0.21188065988521093,-4.056128332228669,1.0,0.0,0.95,0.0
829,2.0,0.6608741893351965,0.26347890962371784,-2.0420218108211508,3.0,1.0,0.46793587174348694,0.14002109266470428
830,1.0,0.8040696661183389,0.11792451246778037,-4.055343798945794,1.0,0.0,0.95,0.0
831,2.0,0.7949826179668091,0.33830577955165786,-2.3124304940796683,2.0,0.5,0.9346693386773547,0.48269513170263795
832,1.0,0.9043711265228497,0.10626537972887101,-4.379244982338089,1.0,0.0,0.95,0.0
833,1.0,0.8605487488816922,0.07409070713115883,-3.8377436970022663,2.0,1.0,0.9210420841683367,0.9219665861755294
834,3.0,0.6762854813611977,0.34945908255035185,-2.2403592345443313,3.0,1.0,0.4321643286573147,0.027621854773434183
835,2.0,0.8474067415942775,0.28624108394466413,-4.062131410432006,2.0,0.5,0.7387775551102205,0.38789300603743226
836,3.0,0.6671790718496249,0.3525871434288231,-2.918810284880037,3.0,1.0,0.27374749498997997,0.018877961678519226
837,1.0,0.7793619735611694,0.15677464834429902,-5.11039666730704,1.0,0.0,0.95,0.0
838,2.0,0.8473109975666826,0.32429738111566603,-3.0195598359205618,2.0,0.25,0.7064128256513026,0.18329213137349096
839,2.0,0.8001093160001271,0.23343282437986046,-3.676360055105483,1.0,0.0,0.95,0.0
840,1.0,0.8699255485127758,0.14112252594114752,-5.136633188864052,1.0,0.0,0.95,0.0
841,1.0,0.7972712353063601,0.050207749704450744,-4.07686001310577,2.0,1.0,0.95,0.965278504463317
842,1.0,0.7774402783506553,0.08562702151044208,-4.260247642629287,2.0,1.0,0.8069138276553106,0.8083109266263151
843,1.0,0.7645109818861556,0.19363258830900476,-3.844062579582706,1.0,0.0,0.95,0.0
844,3.0,0.6819057242630948,0.21801876135670362,-3.093341842358857,3.0,1.0,0.582064128256513,0.14616755936432305
845,3.0,0.6839518312342768,0.2174306476995693,-3.2718195527301517,3.0,1.0,0.5701402805611222,0.027470468289524402
846,2.0,0.6476161332785403,0.20402918041375992,-3.4392359071803167,1.0,0.0,0.95,0.0
847,1.0,0.8112485895929644,0.12571180226060547,-4.334230546290813,1.0,0.0,0.95,0.0
848,1.0,0.7739216286732327,0.18421717444951885,-3.484265320580732,2.0,0.5,0.7983967935871743,0.4230532126097242
849,2.0,0.69213790976776,0.21104162079054006,-2.3614654921940352,2.0,0.2,0.9023046092184368,0.18824379379962006
850,1.0,0.7581537136546384,0.1234651716498671,-4.6324354450672125,2.0,1.0,0.7030060120240481,0.7041804037126655
851,1.0,0.9090839086568399,0.14380155094950256,-4.781116265833798,1.0,0.0,0.95,0.0
852,1.0,0.7683989183317451,0.17032771447508083,-4.320676234159457,1.0,0.0,0.95,0.0
853,1.0,0.818861031651194,0.1433477339608385,-4.229492427573135,2.0,0.5,0.7387775551102205,0.39319472729050603
854,2.0,0.6916553343228458,0.27864088825647837,-2.1754133598501664,2.0,0.5,0.7098196392785571,0.40882166542256354
855,3.0,0.7276373370970892,0.193419905184948,-3.629262384853238,2.0,1.0,0.7251503006012023,0.7263953687285506
856,1.0,0.860392061916638,0.14661236817375703,-4.398725313508042,1.0,0.0,0.95,0.0
857,1.0,0.6841406169638948,0.14578629598208828,-4.684984635138904,1.0,0.0,0.95,0.0
858,1.0,0.8293345429904251,0.10082672469599882,-4.5557363272823865,1.0,0.0,0.95,0.0
859,2.0,0.674825924847349,0.3511198006122418,-3.3826684923121557,2.0,0.07142857142857142,0.2584168336673347,0.040844228214089354
860,2.0,0.6894095407555796,0.2825595313758815,-2.893553270176822,3.0,1.0,0.4951903807615231,0.04906449815945562
861,2.0,0.7894787333977362,0.2708535714557273,-3.9635119066543516,3.0,1.0,0.27715430861723445,0.03717824972254859
862,1.0,0.8689024952842881,0.1225689204733883,-4.503417598280569,2.0,1.0,0.7813627254509018,0.782434662926663
863,2.0,0.7530696471977582,0.3574669087908597,-3.334682290602468,4.0,1.0,0.2022044088176353,0.00732544419013622
864,2.0,0.7613806675016581,0.08460795649317317,-4.1521035178949806,2.0,0.5,0.95,0.5116185204608383
865,1.0,0.7067891740821552,0.17118969551217192,-4.552029567653231,1.0,0.0,0.95,0.0
866,3.0,0.6336821808623455,0.22088510477108284,-2.812079400148926,2.0,0.045454545454545456,0.7302605210420842,0.039688528203255274
867,1.0,0.8836771158673455,0.1729643458643772,-3.8021312855392204,1.0,0.0,0.95,0.0
868,1.0,0.7362233523599738,0.05079820806768916,-4.133758733773688,2.0,1.0,0.9312625250501002,0.9320119803414983
869,3.0,0.6475696780600968,0.23128056702492256,-2.391583706356259,3.0,1.0,0.38446893787575154,0.053456316862817904
870,1.0,0.7129158715584938,0.1797655963740927,-4.034310266727329,1.0,0.0,0.95,0.0
871,2.0,0.6877499472976748,0.3015203693383469,-2.2220257982263005,3.0,1.0,0.595691382765531,0.18718551067311545
872,1.0,0.8337096240134441,0.11600908405392735,-4.070254562719922,1.0,0.0,0.95,0.0
873,3.0,0.7690876377250344,0.27383481273227683,-3.324305473507576,2.0,0.5,0.7268537074148297,0.4139177329451195
874,2.0,0.6561244052299555,0.26020971062459725,-2.6851025470143846,2.0,0.5,0.7183366733466934,0.40883893977642377
875,3.0,0.7271223452167426,0.15619841874124019,-2.915552485040519,3.0,1.0,0.43897795591182365,0.08140146929615906
876,3.0,0.7509458624402934,0.40005099558666524,-2.8825735019180736,2.0,0.027777777777777776,0.4526052104208417,0.01918346301852554
877,2.0,0.6099643173699423,0.2734887815337459,-2.2522473805756618,3.0,1.0,0.6297595190380761,0.25460014304132705
878,1.0,0.7379415702733163,0.06986049110235677,-4.196694401375225,2.0,1.0,0.8920841683366734,0.8924524170398488
879,1.0,0.7355330654814788,0.1753447412182622,-4.547239450001364,1.0,0.0,0.95,0.0
880,1.0,0.754868151150274,0.09908384443557618,-3.977083490012068,2.0,1.0,0.8852705410821643,0.8860762200634277
881,3.0,0.7345279857125695,0.33769671687310965,-3.428015996215059,2.0,0.125,0.38106212424849695,0.07991856633945335
882,2.0,0.797454929945315,0.23555370391069763,-3.7102325599919155,2.0,0.25,0.6655310621242485,0.21023503928225856
883,2.0,0.6978339781143535,0.38428935624403443,-2.8860510757681475,3.0,1.0,0.28907815631262523,0.024177818205643232
884,2.0,0.6785245556400437,0.1734674990453448,-3.4792752692893822,2.0,0.5,0.9465931863727455,0.4743950456942586
885,1.0,0.8281599125027624,0.23130465039962256,-3.7692140548822084,2.0,0.5,0.5428857715430861,0.31079535426883675
886,3.0,0.6633897124343405,0.34576582163869807,-2.714020409869747,2.0,0.5,0.9023046092184368,0.4681884625915449
887,1.0,0.7810624961580487,0.2087706887025212,-4.070753841412705,2.0,0.3333333333333333,0.5139278557114229,0.21402209266078678
888,2.0,0.6868943374977853,0.1368276898968573,-3.8994112665826024,2.0,0.3333333333333333,0.7132264529058117,0.2821511073482475
889,1.0,0.710872189010532,0.11691013061934763,-3.7927297383366447,2.0,0.25,0.95,0.2502827202280741
890,1.0,0.7946011845264808,0.17787469329632272,-4.31751170408789,2.0,0.2,0.5241482965931864,0.1507961820075443
891,1.0,0.729424216515664,0.09968114642899875,-4.048517478054742,1.0,0.0,0.95,0.0
892,1.0,0.7710027789743701,0.13198185132273083,-4.324136881564447,1.0,0.0,0.95,0.0
893,1.0,0.8368229096739555,0.18015826039618524,-4.929096275111806,1.0,0.0,0.95,0.0
894,1.0,0.7076765853886441,0.14760800447923783,-4.9901287011061,1.0,0.0,0.95,0.0
895,1.0,0.7417039001081525,0.09120508278243832,-4.138718085420522,2.0,1.0,0.9108216432865731,0.9114765449973772
896,3.0,0.6746575158675874,0.2670575800262279,-2.2134368590614537,2.0,0.3333333333333333,0.6740480961923847,0.25688157087438124
897,2.0,0.6205524811856451,0.1877231592667484,-2.757795708221699,2.0,0.16666666666666666,0.5565130260521042,0.12008177959022795
898,2.0,0.6866684471904777,0.3295483281961361,-3.313780011200269,2.0,1.0,0.6706412825651302,0.6708211745819472
899,1.0,0.9252772967702163,0.12510120451091888,-3.737044320296336,1.0,0.0,0.95,0.0
900,2.0,0.7805247165414485,0.3095285091853068,-3.276671912534927,2.0,0.045454545454545456,0.2839679358717435,0.025325416323980245
901,2.0,0.7587346510428176,0.2805312650928965,-3.5595948256125642,3.0,1.0,0.46452905811623246,0.1018830844418504
902,1.0,0.9027802817658811,0.116272343417163,-3.9306713463826846,2.0,1.0,0.8869739478957915,0.8872200313742656
903,2.0,0.6960851847858566,0.35063673013536945,-2.4750162734632966,3.0,1.0,0.5292585170340681,0.18257027036495585
904,1.0,0.7306804739021695,0.0892659312964745,-4.0289754097386945,2.0,0.5,0.8273547094188377,0.42878244279134814
905,1.0,0.7216933635899266,0.23160131887324792,-4.5300066553509195,1.0,0.0,0.95,0.0
906,1.0,0.7771690744767555,0.10560975084121964,-4.495983757541005,2.0,0.5,0.8835671342685371,0.4622586161266547
907,3.0,0.7961750943681014,0.3083937048834921,-2.833040788107856,3.0,1.0,0.4372745490981964,0.0720304360702827
908,1.0,0.8416172110566839,0.26372625059073634,-5.499991666999471,1.0,0.0,0.95,0.0
909,2.0,0.6513404633963309,0.18155650950481889,-3.580718912669308,2.0,1.0,0.95,0.9644098009813388
910,1.0,0.8896514986912856,0.13512147040113187,-4.4015062259232165,2.0,1.0,0.7524048096192385,0.7527055752330036
911,2.0,0.8381800717541674,0.21363587819977067,-3.3116552508390105,2.0,0.05,0.38957915831663326,0.02987641947570084
912,1.0,0.7847359583235597,0.16382573585013635,-4.846747128255899,1.0,0.0,0.95,0.0
913,3.0,0.6986789132508059,0.3070978176507534,-3.0341998210582974,2.0,0.5,0.8716432865731463,0.4577490430401753
914,1.0,0.8181588949513936,0.1251088550538882,-4.855969106601038,1.0,0.0,0.95,0.0
915,1.0,0.7069524655121643,0.12413865727629754,-4.031578204746426,1.0,0.0,0.95,0.0
916,1.0,0.8482541390448844,0.21161036430980112,-3.6502302692892226,1.0,0.0,0.95,0.0
917,1.0,0.8878368790027986,0.08112082985932,-3.9550513093195243,1.0,0.0,0.95,0.0
918,3.0,0.6312782355377574,0.16064874622554554,-3.2406785339890147,2.0,0.125,0.6467935871743486,0.09790193720606113
919,1.0,0.9262671197748917,0.1277416426992087,-4.244114840165345,1.0,0.0,0.95,0.0
920,1.0,0.7243920386741214,0.0941858065092841,-3.8542712783892856,2.0,0.004739336492890996,0.17494989979959918,0.0017996074065156115
921,1.0,0.7454212814391286,0.13058962729593712,-3.067946662629366,2.0,1.0,0.95,0.9693090832136332
922,2.0,0.6895156557675847,0.15519432487446783,-2.9620452772888566,2.0,0.2,0.6774549098196393,0.1624736657492794
923,2.0,0.6439947969795307,0.28013076241671064,-2.9912690619101077,3.0,1.0,0.45941883767535074,0.07710310508582872
924,1.0,0.8565647092115838,0.1365653007897431,-4.535680407293387,1.0,0.0,0.95,0.0
925,1.0,0.7398849077179368,0.0972413486818729,-4.158333587069628,2.0,1.0,0.9448897795591182,0.9450054390015643
926,2.0,0.6815189935466217,0.2448559328328183,-3.392236978829174,2.0,0.045454545454545456,0.5718436873747496,0.03587219502806191
927,3.0,0.6963057187700658,0.2720731956408803,-3.091322241765956,3.0,1.0,0.9108216432865731,0.462998113822907
928,3.0,0.6203283352993284,0.1479840885387809,-3.3769796016866165,2.0,0.1,0.5360721442885772,0.07563941796943006
929,1.0,0.8414089216853092,0.14409589064134243,-4.800124054956813,3.0,1.0,0.5139278557114229,0.27096484437403184
930,2.0,0.697039777384024,0.1873462127438989,-3.9062443926992603,2.0,1.0,0.8716432865731463,0.8721494699145753
931,3.0,0.6660363956455843,0.3366293859396146,-2.463305355437589,2.0,0.5,0.6740480961923847,0.34148060068364394
932,3.0,0.7464115235950802,0.24074210023339074,-3.7766900447279608,3.0,1.0,0.6944889779559118,0.3034107447315656
933,1.0,0.748260738819381,0.19765668132961084,-3.6864069942184385,2.0,0.25,0.7166332665330661,0.20102217952873938
934,2.0,0.6812159077010117,0.22577014129957138,-3.454209610575266,3.0,1.0,0.1902805611222445,0.006355029054453245
935,3.0,0.7851182838962286,0.2024479567812895,-3.344848945898459,2.0,0.047619047619047616,0.3129258517034068,0.025313017003057433
936,2.0,0.7459627971858898,0.28936511190637043,-2.4578938668863577,3.0,1.0,0.6348697394789579,0.24741277127147204
937,2.0,0.8280602105572483,0.22971469559593607,-3.8369672882753565,2.0,1.0,0.9193386773547094,0.9209961429789604
938,2.0,0.6698085731828451,0.22441363524866367,-2.9435303753045576,3.0,1.0,0.5854709418837676,0.1784327616310477
939,3.0,0.6834032740142894,0.33635471043700005,-2.9360895263668807,2.0,0.1,0.34188376753507016,0.06392102563080777
940,3.0,0.7072584749369074,0.22839125644464373,-2.4306758560664523,3.0,1.0,0.6263527054108217,0.13774602769996022
941,1.0,0.7012466467873538,0.15132349457119917,-3.5320851637255095,1.0,0.0,0.95,0.0
942,3.0,0.6832437614148011,0.3821539942335283,-2.509481751236678,3.0,1.0,0.2822645290581163,0.042253273861089354
943,3.0,0.753128966122763,0.2992589693079098,-2.9064477806787816,4.0,1.0,0.5514028056112225,0.10527417397644799
944,1.0,0.8328438153270696,0.11867581880326591,-5.068555156591164,1.0,0.0,0.95,0.0
945,2.0,0.7591457076936919,0.2161401771534436,-4.319902141669995,1.0,0.0,0.95,0.0
946,2.0,0.727671975077377,0.2111353154305595,-4.126922623654059,1.0,0.0,0.95,0.0
947,2.0,0.6785298165426825,0.2912898334935063,-2.8205865420106853,2.0,0.25,0.842685370741483,0.23032246632147804
948,1.0,0.7816206226277402,0.146083602486988,-4.785216639396201,1.0,0.0,0.95,0.0
949,1.0,0.7538819118274049,0.14687957307452937,-4.1280262672345165,1.0,0.0,0.95,0.0
950,1.0,0.7303090175300315,0.11672559564068495,-4.3505523393510925,1.0,0.0,0.95,0.0
951,1.0,0.7564666316367707,0.10661570300741971,-4.6390520938498865,2.0,0.5,0.696192384769539,0.3777555775243552
952,3.0,0.729271931526266,0.1848593283042972,-3.1951814209547473,3.0,1.0,0.8392785571142284,0.29446437102218176
953,1.0,0.8339346350613717,0.14814759892243468,-4.756809092439271,1.0,0.0,0.95,0.0
954,2.0,0.6406892363760728,0.27935319876529113,-2.2279521941627487,3.0,1.0,0.5309619238476954,0.08918859327591507
955,2.0,0.6896665806095092,0.24929727702965307,-3.3549394838725566,2.0,0.3333333333333333,0.8597194388777555,0.31504348729388093
956,3.0,0.6832767034790833,0.2201215499540837,-2.8284315202476136,3.0,1.0,0.6297595190380761,0.15429241803162447
957,1.0,0.7153239569855581,0.1564582700056009,-4.215596102268583,1.0,0.0,0.95,0.0
958,3.0,0.7356038792542187,0.23985452378359987,-4.055148378003857,2.0,0.08333333333333333,0.4543086172344689,0.060027282085441086
959,1.0,0.8520093601332671,0.1477707054339485,-4.156882681304955,1.0,0.0,0.95,0.0
960,1.0,0.9057545029129265,0.15495379724138797,-5.12599722283456,1.0,0.0,0.95,0.0
961,1.0,0.8432020296024576,0.1305376974296385,-3.996312894679514,1.0,0.0,0.95,0.0
962,2.0,0.6896079497084155,0.37336276424468756,-2.792488164155358,3.0,1.0,0.4917835671342685,0.08668082496297694
963,1.0,0.799566548472355,0.1842911622465817,-4.0873878274901,3.0,1.0,0.5445891783567134,0.23093324322745296
964,3.0,0.7070990822750335,0.26708538407462046,-2.571296664702097,3.0,1.0,0.4236472945891784,0.057190176761845804
965,3.0,0.6449396264706957,0.21992233745529174,-3.0165561527113596,3.0,1.0,0.3435871743486974,0.04923142955925322
966,1.0,0.7690858557014296,0.11597693443574282,-5.3944035148753775,1.0,0.0,0.95,0.0
967,2.0,0.6598751585425139,0.2952999142716089,-2.4865649745172127,3.0,1.0,0.26693386773547095,0.0356312099766619
968,2.0,0.7527187677787998,0.19110002629873007,-2.045210547235586,3.0,1.0,0.8001002004008015,0.2827218868323112
969,1.0,0.7711307475786615,0.22540348246909003,-4.535501952080421,1.0,0.0,0.95,0.0
970,1.0,0.8885317737372453,0.15647188386120173,-4.91620696698149,1.0,0.0,0.95,0.0
971,1.0,0.7403883623027007,0.13448949909872193,-4.193481026327347,1.0,0.0,0.95,0.0
972,2.0,0.7939648549942138,0.1531913320592119,-4.1093131815865895,1.0,0.0,0.95,0.0
973,1.0,0.8030917093258145,0.07091597067160675,-4.61092251213351,2.0,1.0,0.95,0.9982687176756165
974,1.0,0.852053530343346,0.0982724448631488,-3.728664226423803,1.0,0.0,0.95,0.0
975,1.0,0.8521468921885735,0.24714456227028336,-5.174776875146172,1.0,0.0,0.95,0.0
976,3.0,0.6143323480410332,0.2977769517835662,-3.253464345505869,3.0,1.0,0.30440881763527056,0.04499691552617074
977,2.0,0.7286718759541763,0.16984976541856206,-2.677942031506917,3.0,1.0,0.3129258517034068,0.03871580254837756
978,3.0,0.6255924825123422,0.2230398718508842,-3.455140813227192,3.0,1.0,0.4168336673346693,0.044627115856931514
979,1.0,0.7887476428549227,0.12466880479888566,-4.13054265502268,2.0,0.2,0.8443887775551102,0.1848780119387827
980,1.0,0.8214028312396154,0.13566318991808718,-4.4542391494789,1.0,0.0,0.95,0.0
981,3.0,0.6795711425360961,0.25230302062403714,-2.4027622940814037,2.0,0.125,0.7319639278557114,0.10834970057677118
982,2.0,0.7033295007389597,0.3218174612793475,-2.2541373308388333,2.0,0.09090909090909091,0.3214428857715431,0.052459001153893015
983,2.0,0.700263208495986,0.34385038388022865,-3.363969025952375,4.0,1.0,0.5548096192384769,0.18408772122856953
984,1.0,0.7392477078172424,0.13923502995835188,-4.228869330044698,2.0,1.0,0.7081162324649298,0.7093620812287937
985,1.0,0.81270978951341,0.186786827511498,-3.7438645633589744,1.0,0.0,0.95,0.0
986,1.0,0.7728965261537705,0.12083035946088869,-4.528331781360713,1.0,0.0,0.95,0.0
987,2.0,0.6689575085324638,0.3096292517371549,-3.136025754063327,3.0,1.0,0.4066132264529059,0.01909760803488401
988,1.0,0.848050406741265,0.1457637706971825,-3.7581938583648404,1.0,0.0,0.95,0.0
989,1.0,0.7470495911195554,0.11711320087667411,-3.9736419072048927,2.0,0.5,0.8801603206412826,0.4499628929691987
990,3.0,0.7732698388035641,0.4224259880406333,-2.3598999594943817,4.0,1.0,0.595691382765531,0.3407164789689143
991,1.0,0.8415974387183259,0.2742342746970301,-4.997556983213778,1.0,0.0,0.95,0.0
992,1.0,0.8644413389130859,0.1879275736448879,-4.862241591045493,1.0,0.0,0.95,0.0
993,1.0,0.9208360133023641,0.20405769154039063,-4.480089866163693,1.0,0.0,0.95,0.0
994,3.0,0.6499302972805373,0.30424339166105085,-2.0387843227004563,4.0,1.0,0.22264529058116234,0.011080822768350141
995,1.0,0.6667333782099713,0.1442465248896218,-4.0604700800190265,2.0,0.00625,0.11873747494989981,0.002719653028896367
996,2.0,0.6938376963072059,0.2586067244947948,-2.5083187364260104,2.0,0.25,0.5377755511022044,0.1951340237139631
997,3.0,0.7092692711732793,0.31934190262539863,-2.5042354756323486,3.0,1.0,0.47985971943887773,0.12282878426513276
998,2.0,0.6955055510905284,0.3499560726374423,-3.2564291632473683,4.0,1.0,0.17835671342685372,0.01521058672323449
999,2.0,0.6259952823546954,0.266603483496202,-2.5502982318733816,3.0,1.0,0.9091182364729459,0.9104863786718472
